"Date","Price","Open","High","Low","Vol.","Change %"
"05/03/2020","81.78","82.73","83.89","80.04","15.62M","-1.04%"
"04/26/2020","82.64","86.28","89.14","82.09","15.30M","-3.56%"
"04/19/2020","85.69","89.06","89.48","83.70","16.94M","-4.89%"
"04/12/2020","90.10","89.59","90.88","86.43","17.94M","-0.23%"
"04/05/2020","90.31","78.62","93.00","78.41","20.75M","18.80%"
"03/29/2020","76.02","81.35","83.96","75.58","21.59M","-5.20%"
"03/22/2020","80.19","66.39","83.69","62.13","31.41M","17.24%"
"03/15/2020","68.40","79.30","86.55","68.10","35.60M","-20.25%"
"03/08/2020","85.77","94.50","96.70","76.00","32.11M","-13.41%"
"03/01/2020","99.05","91.65","101.69","91.54","26.00M","8.02%"
"02/23/2020","91.70","102.08","103.79","89.39","25.22M","-10.48%"
"02/16/2020","102.43","101.65","102.99","101.01","15.30M","1.14%"
"02/09/2020","101.28","96.36","101.77","95.71","21.45M","5.20%"
"02/02/2020","96.27","97.63","98.01","96.19","12.15M","-1.39%"
"01/26/2020","97.63","96.13","98.05","95.72","14.96M","1.40%"
"01/19/2020","96.28","94.00","96.61","93.54","13.11M","2.73%"
"01/12/2020","93.72","90.50","93.92","90.50","14.64M","3.63%"
"01/05/2020","90.44","90.40","91.23","89.84","14.58M","0.04%"
"12/29/2019","90.40","90.60","91.78","90.03","11.41M","-0.63%"
"12/22/2019","90.97","90.62","90.99","89.61","10.78M","0.39%"
"12/15/2019","90.62","90.75","91.50","89.40","23.15M","0.58%"
"12/08/2019","90.10","89.83","90.43","88.67","22.99M","0.38%"
"12/01/2019","89.76","87.87","89.93","87.15","18.29M","1.80%"
"11/24/2019","88.17","87.20","88.93","86.73","17.38M","1.18%"
"11/17/2019","87.14","88.90","89.72","86.36","40.11M","-1.63%"
"11/10/2019","88.58","89.98","90.00","87.23","21.66M","-1.52%"
"11/03/2019","89.95","94.34","94.42","89.22","18.19M","-4.69%"
"10/27/2019","94.38","95.03","95.25","93.33","12.37M","-1.10%"
"10/20/2019","95.43","95.16","96.50","94.66","9.21M","0.08%"
"10/13/2019","95.35","96.16","96.16","94.41","12.61M","-0.65%"
"10/06/2019","95.97","96.75","97.25","95.45","12.38M","-1.23%"
"09/29/2019","97.17","96.25","97.37","94.61","14.42M","0.95%"
"09/22/2019","96.26","95.29","96.80","95.08","11.97M","1.04%"
"09/15/2019","95.27","93.83","95.44","92.74","15.81M","1.46%"
"09/08/2019","93.90","93.56","95.70","93.08","14.53M","0.15%"
"09/01/2019","93.76","92.50","94.29","92.33","10.02M","1.10%"
"08/25/2019","92.74","90.93","93.35","90.57","12.73M","2.20%"
"08/18/2019","90.74","89.70","92.11","89.36","14.10M","1.08%"
"08/11/2019","89.77","89.95","90.56","87.57","12.97M","0.02%"
"08/04/2019","89.75","88.48","90.18","86.31","15.15M","1.85%"
"07/28/2019","88.12","87.23","88.73","86.31","14.25M","1.39%"
"07/21/2019","86.91","88.60","88.69","86.17","12.80M","-1.74%"
"07/14/2019","88.45","88.81","89.85","88.37","10.00M","-0.28%"
"07/07/2019","88.70","89.90","90.27","88.44","11.53M","-1.09%"
"06/30/2019","89.68","88.01","90.60","87.24","8.35M","1.63%"
"06/23/2019","88.24","89.62","90.68","87.77","17.34M","-1.44%"
"06/16/2019","89.53","88.08","89.60","86.32","16.96M","1.89%"
"06/09/2019","87.87","86.93","88.17","85.07","15.75M","0.95%"
"06/02/2019","87.04","86.04","88.60","84.28","14.61M","1.67%"
"05/26/2019","85.61","88.81","88.85","84.46","11.66M","-3.60%"
"05/19/2019","88.81","87.31","89.45","86.66","13.90M","1.85%"
"05/12/2019","87.20","87.70","88.16","85.68","21.24M","-0.90%"
"05/05/2019","87.99","90.18","90.42","86.45","14.17M","-2.41%"
"04/28/2019","90.16","89.91","91.22","89.32","13.58M","-0.18%"
"04/21/2019","90.32","89.01","91.33","88.29","11.32M","1.32%"
"04/14/2019","89.14","90.50","90.74","88.71","13.32M","-1.45%"
"04/07/2019","90.45","90.50","91.08","89.21","14.95M","-0.09%"
"03/31/2019","90.53","89.75","90.62","87.93","21.22M","0.59%"
"03/24/2019","90.00","90.90","91.67","88.81","20.29M","-0.77%"
"03/17/2019","90.70","90.86","91.67","88.66","21.11M","0.06%"
"03/10/2019","90.65","90.26","91.07","89.88","24.03M","0.50%"
"03/03/2019","90.20","89.82","90.65","88.98","15.71M","0.75%"
"02/24/2019","89.53","89.91","89.99","88.19","17.65M","-0.42%"
"02/17/2019","89.91","87.64","90.29","87.24","13.54M","2.74%"
"02/10/2019","87.51","90.08","90.74","87.01","18.85M","-3.09%"
"02/03/2019","90.30","87.16","90.58","86.48","15.79M","2.87%"
"01/27/2019","87.78","86.02","88.48","85.13","18.00M","2.25%"
"01/20/2019","85.85","85.01","86.99","84.85","10.30M","0.29%"
"01/13/2019","85.60","84.32","86.02","82.46","13.67M","1.17%"
"01/06/2019","84.61","84.85","86.17","84.21","15.52M","-0.89%"
"12/30/2018","85.37","86.34","86.60","84.06","11.34M","-0.87%"
"12/23/2018","86.12","87.66","88.39","82.77","10.90M","-1.77%"
"12/16/2018","87.67","91.00","91.30","86.36","26.01M","-3.39%"
"12/09/2018","90.75","90.16","91.35","88.80","21.67M","0.84%"
"12/02/2018","89.99","88.00","90.70","87.20","19.25M","1.60%"
"11/25/2018","88.57","86.70","88.73","86.26","15.27M","2.10%"
"11/18/2018","86.75","86.58","89.23","86.12","16.08M","0.08%"
"11/11/2018","86.68","85.25","87.10","84.04","17.78M","1.29%"
"11/04/2018","85.58","83.08","85.77","82.68","16.12M","3.62%"
"10/28/2018","82.59","82.09","84.23","80.89","25.27M","0.85%"
"10/21/2018","81.89","83.02","85.08","81.42","26.16M","-1.04%"
"10/14/2018","82.75","79.92","83.42","79.71","17.69M","3.45%"
"10/07/2018","79.99","81.50","83.31","79.01","25.59M","-1.73%"
"09/30/2018","81.40","79.91","81.72","78.52","17.81M","1.72%"
"09/23/2018","80.02","79.71","80.06","78.00","21.35M","0.25%"
"09/16/2018","79.82","81.77","82.50","78.53","31.35M","-2.30%"
"09/09/2018","81.70","82.72","83.23","80.55","21.07M","-0.93%"
"09/02/2018","82.47","81.38","83.77","81.24","14.10M","1.51%"
"08/26/2018","81.24","81.42","81.80","80.16","13.77M","-0.21%"
"08/19/2018","81.41","82.38","82.57","80.54","12.44M","-1.06%"
"08/12/2018","82.28","80.92","82.71","80.52","16.31M","1.72%"
"08/05/2018","80.89","81.57","82.22","80.00","13.47M","-0.81%"
"07/29/2018","81.55","80.85","81.72","79.51","16.67M","0.57%"
"07/22/2018","81.09","81.23","81.70","78.78","14.40M","0.55%"
"07/15/2018","80.65","80.69","81.75","79.90","15.57M","0.04%"
"07/08/2018","80.62","81.59","81.59","77.90","19.21M","-1.23%"
"07/01/2018","81.62","79.21","81.70","78.90","12.07M","3.21%"
"06/24/2018","79.08","77.50","80.15","77.47","19.19M","2.13%"
"06/17/2018","77.43","74.28","77.67","74.04","18.41M","4.21%"
"06/10/2018","74.30","73.02","74.39","71.96","26.81M","1.61%"
"06/03/2018","73.12","76.33","76.50","72.83","16.24M","-3.89%"
"05/27/2018","76.08","75.76","77.57","75.49","14.08M","0.36%"
"05/20/2018","75.81","73.98","76.02","73.35","15.59M","2.72%"
"05/13/2018","73.80","78.07","78.22","73.13","20.54M","-5.28%"
"05/06/2018","77.91","79.87","80.13","76.88","19.92M","-2.47%"
"04/29/2018","79.88","80.64","80.85","78.82","15.04M","-0.77%"
"04/22/2018","80.50","77.88","80.75","77.57","15.14M","3.63%"
"04/15/2018","77.68","76.82","79.42","76.80","11.38M","1.32%"
"04/08/2018","76.67","78.14","79.05","75.96","17.13M","-1.91%"
"04/01/2018","78.16","77.55","78.90","76.57","17.53M","0.89%"
"03/25/2018","77.47","75.30","77.91","75.23","15.65M","3.06%"
"03/18/2018","75.17","77.80","77.87","75.03","20.18M","-3.12%"
"03/11/2018","77.59","76.12","77.73","76.06","25.02M","1.92%"
"03/04/2018","76.13","75.22","77.67","74.87","26.04M","1.04%"
"02/25/2018","75.35","79.11","79.63","74.58","19.51M","-2.42%"
"02/18/2018","77.22","76.21","77.30","74.82","14.20M","0.68%"
"02/11/2018","76.70","76.12","77.30","74.66","20.46M","0.79%"
"02/04/2018","76.10","76.65","77.59","72.93","30.98M","-0.56%"
"01/28/2018","76.53","78.55","78.65","76.43","21.46M","-2.92%"
"01/21/2018","78.83","77.16","79.22","76.85","20.14M","2.62%"
"01/14/2018","76.82","79.09","79.27","76.64","17.79M","-2.64%"
"01/07/2018","78.90","81.98","82.31","78.55","16.87M","-3.71%"
"12/31/2017","81.94","84.28","84.42","81.35","12.16M","-2.58%"
"12/24/2017","84.11","84.26","84.58","83.56","7.00M","-0.07%"
"12/17/2017","84.17","88.00","88.15","83.75","12.46M","-4.18%"
"12/10/2017","87.84","87.81","88.39","86.72","17.78M","-0.24%"
"12/03/2017","88.05","89.07","89.43","87.45","12.83M","-0.77%"
"11/26/2017","88.73","88.89","89.72","88.19","16.54M","-0.06%"
"11/19/2017","88.78","88.62","89.20","88.29","7.62M","0.29%"
"11/12/2017","88.52","89.06","91.80","88.45","14.50M","-0.42%"
"11/05/2017","88.89","88.36","89.74","87.61","12.25M","0.42%"
"10/29/2017","88.52","87.78","89.50","87.56","12.88M","0.65%"
"10/22/2017","87.95","87.96","88.55","86.71","11.84M","0.02%"
"10/15/2017","87.93","86.70","88.06","86.42","9.32M","1.31%"
"10/08/2017","86.79","84.75","87.60","84.69","10.90M","2.54%"
"10/01/2017","84.64","84.07","84.74","83.52","12.42M","0.86%"
"09/24/2017","83.92","84.25","85.16","83.40","10.76M","-0.39%"
"09/17/2017","84.25","87.30","87.31","84.21","12.06M","-3.49%"
"09/10/2017","87.30","87.64","88.40","86.53","16.29M","-0.55%"
"09/03/2017","87.78","87.20","88.03","86.79","7.86M","0.79%"
"08/27/2017","87.09","87.37","87.95","86.73","7.99M","-0.16%"
"08/20/2017","87.23","86.50","87.55","86.11","9.44M","0.98%"
"08/13/2017","86.38","85.82","86.97","85.61","11.06M","0.79%"
"08/06/2017","85.70","86.46","86.90","85.16","10.85M","-0.90%"
"07/30/2017","86.48","84.90","86.58","84.65","12.91M","1.85%"
"07/23/2017","84.91","85.24","85.28","83.60","10.44M","-0.34%"
"07/16/2017","85.20","83.84","85.23","83.60","9.50M","1.62%"
"07/09/2017","83.84","83.58","84.27","82.80","10.89M","0.50%"
"07/02/2017","83.42","83.78","83.83","82.72","10.57M","-0.20%"
