"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2022","130.61","124.45","137.00","122.84","102.26M","2.92%"
"01/16/2022","126.91","129.69","130.86","126.23","49.40M","-1.59%"
"01/09/2022","128.96","125.15","129.20","123.86","62.68M","3.14%"
"01/02/2022","125.03","117.42","125.54","117.29","70.10M","6.54%"
"12/26/2021","117.35","116.07","119.34","115.41","32.94M","0.81%"
"12/19/2021","116.41","111.86","117.92","110.73","40.59M","2.47%"
"12/12/2021","113.60","117.46","118.19","113.53","65.96M","-4.01%"
"12/05/2021","118.34","115.96","119.26","115.05","47.51M","3.44%"
"11/28/2021","114.41","116.34","117.17","111.93","70.60M","-0.09%"
"11/21/2021","114.51","112.02","118.00","111.85","40.69M","2.32%"
"11/14/2021","111.91","114.95","118.08","111.10","54.63M","-2.03%"
"11/07/2021","114.23","115.09","116.21","113.57","44.95M","-0.44%"
"10/31/2021","114.74","115.03","115.09","111.97","48.59M","0.22%"
"10/24/2021","114.49","113.53","115.29","111.58","48.97M","1.50%"
"10/17/2021","112.80","110.22","113.17","108.96","49.90M","2.91%"
"10/10/2021","109.61","109.56","110.03","106.17","45.72M","1.44%"
"10/03/2021","108.05","105.00","108.43","103.58","56.37M","3.57%"
"09/26/2021","104.33","102.59","104.89","101.45","64.71M","3.71%"
"09/19/2021","100.60","94.64","100.97","93.31","58.37M","3.97%"
"09/12/2021","96.76","97.21","98.74","95.98","65.04M","0.72%"
"09/05/2021","96.07","97.02","98.47","95.35","41.24M","-1.46%"
"08/29/2021","97.49","99.09","99.31","95.47","55.80M","-1.17%"
"08/22/2021","98.64","96.09","99.46","96.06","46.95M","4.60%"
"08/15/2021","94.30","100.83","101.68","92.86","60.44M","-7.51%"
"08/08/2021","101.96","100.91","103.25","99.93","40.04M","0.01%"
"08/01/2021","101.95","102.08","103.98","100.10","42.20M","0.14%"
"07/25/2021","101.81","99.46","104.05","98.94","48.08M","2.98%"
"07/18/2021","98.86","95.82","100.47","94.52","56.24M","0.24%"
"07/11/2021","98.62","103.56","105.32","98.33","47.72M","-5.24%"
