"Date","Price","Open","High","Low","Vol.","Change %"
"10/07/2018","133.87","138.90","140.46","132.23","35.52M","-3.76%"
"09/30/2018","139.10","138.26","141.27","137.32","25.77M","0.67%"
"09/23/2018","138.17","142.10","142.50","137.41","34.91M","-3.30%"
"09/16/2018","142.88","139.33","143.13","139.18","33.23M","2.43%"
"09/09/2018","139.49","137.53","140.48","137.06","30.51M","1.58%"
"09/02/2018","137.32","134.69","137.69","133.44","23.52M","1.95%"
"08/26/2018","134.69","135.50","136.05","133.89","25.97M","-0.93%"
"08/19/2018","135.95","134.93","137.43","134.00","28.32M","1.10%"
"08/12/2018","134.47","130.72","135.00","128.93","28.26M","2.85%"
"08/05/2018","130.75","131.64","132.53","130.26","22.61M","-0.91%"
"07/29/2018","131.95","131.78","133.00","130.90","37.45M","0.30%"
"07/22/2018","131.55","125.75","132.27","125.45","32.71M","4.53%"
"07/15/2018","125.85","126.00","130.54","124.16","39.17M","-0.06%"
"07/08/2018","125.93","126.22","128.21","125.32","31.06M","0.14%"
"07/01/2018","125.75","121.34","125.92","120.11","24.36M","3.63%"
"06/24/2018","121.34","122.82","123.43","121.07","32.36M","-1.22%"
"06/17/2018","122.84","121.61","123.38","120.25","36.36M","0.19%"
"06/10/2018","122.61","124.27","124.34","121.24","35.05M","-1.17%"
"06/03/2018","124.06","121.85","124.85","120.90","30.40M","2.31%"
"05/27/2018","121.26","120.50","121.58","118.62","32.32M","-0.17%"
"05/20/2018","121.47","124.62","124.99","121.13","29.19M","-2.23%"
"05/13/2018","124.24","127.35","127.61","123.28","27.70M","-2.36%"
"05/06/2018","127.24","124.14","127.60","121.69","30.13M","2.46%"
"04/29/2018","124.19","128.86","128.98","121.28","34.14M","-3.18%"
"04/22/2018","128.27","126.88","129.22","125.28","32.42M","1.27%"
"04/15/2018","126.66","131.41","132.88","126.17","40.48M","-3.03%"
"04/08/2018","130.62","128.65","131.42","127.68","26.34M","1.97%"
"04/01/2018","128.10","127.82","131.20","123.54","36.69M","-0.04%"
"03/25/2018","128.15","126.41","129.10","125.21","29.14M","2.44%"
"03/18/2018","125.10","133.35","133.47","124.90","33.40M","-6.42%"
"03/11/2018","133.68","133.80","135.70","131.90","41.25M","-0.09%"
"03/04/2018","133.80","128.63","133.82","127.27","31.72M","3.87%"
"02/25/2018","128.82","131.71","133.41","126.52","38.16M","-2.42%"
"02/18/2018","132.02","132.87","133.45","129.48","24.00M","-0.85%"
"02/11/2018","133.15","130.00","134.45","127.68","36.14M","2.79%"
"02/04/2018","129.53","136.58","137.00","122.15","76.41M","-5.92%"
"01/28/2018","137.68","144.85","144.94","137.00","48.18M","-5.26%"
"01/21/2018","145.33","147.01","148.14","141.62","53.52M","-1.38%"
"01/14/2018","147.36","146.42","148.32","145.48","33.72M","1.10%"
"01/07/2018","145.76","141.70","146.42","140.92","31.00M","2.86%"
"12/31/2017","141.71","139.66","141.82","138.72","23.19M","1.42%"
"12/24/2017","139.72","140.46","141.21","139.58","13.96M","-0.29%"
"12/17/2017","140.12","142.56","143.80","140.04","29.65M","-1.64%"
"12/10/2017","142.46","140.10","143.62","139.83","36.35M","1.33%"
"12/03/2017","140.59","140.62","141.96","138.93","28.07M","0.44%"
"11/26/2017","139.98","137.51","140.63","137.48","29.77M","1.43%"
"11/19/2017","138.01","138.15","139.26","136.60","16.45M","0.01%"
"11/12/2017","138.00","139.01","140.28","137.89","21.65M","-1.12%"
"11/05/2017","139.56","140.01","141.87","138.61","20.62M","-0.37%"
"10/29/2017","140.08","141.08","141.21","138.98","22.10M","-1.20%"
"10/22/2017","141.78","142.13","144.35","140.20","30.82M","-0.44%"
"10/15/2017","142.40","136.45","143.62","135.54","38.48M","4.38%"
"10/08/2017","136.43","133.66","137.52","132.92","25.48M","2.41%"
"10/01/2017","133.22","130.16","133.31","130.02","18.19M","2.47%"
"09/24/2017","130.01","131.47","131.94","129.05","26.06M","-1.05%"
"09/17/2017","131.39","134.44","135.79","131.27","29.26M","-2.28%"
"09/10/2017","134.45","131.37","135.45","131.02","37.67M","2.65%"
"09/03/2017","130.98","130.72","132.52","129.72","19.41M","-0.04%"
"08/27/2017","131.03","131.68","132.65","130.90","25.29M","-0.49%"
"08/20/2017","131.68","132.28","134.79","131.62","23.47M","-0.72%"
"08/13/2017","132.63","134.20","134.97","132.38","21.98M","-0.35%"
"08/06/2017","133.10","133.09","134.49","131.40","24.76M","-0.06%"
"07/30/2017","133.18","132.14","134.01","131.50","20.83M","1.01%"
"07/23/2017","131.85","134.99","135.16","129.57","30.76M","-2.56%"
"07/16/2017","135.31","132.71","137.08","131.08","33.56M","2.04%"
"07/09/2017","132.60","132.74","133.00","130.48","21.61M","0.05%"
