"Date","Price","Open","High","Low","Vol.","Change %"
"07/02/2017","27.93","28.58","28.86","27.81","72.86M","-1.97%"
"06/25/2017","28.49","28.65","28.91","28.35","104.87M","-0.59%"
"06/18/2017","28.66","29.44","29.44","28.56","106.40M","-2.58%"
"06/11/2017","29.42","29.30","29.73","29.07","104.40M","0.44%"
"06/04/2017","29.29","29.31","29.39","29.01","85.14M","-0.20%"
"05/28/2017","29.35","28.84","29.51","28.84","80.79M","1.95%"
"05/21/2017","28.79","28.88","29.01","28.70","72.62M","-0.31%"
"05/14/2017","28.88","29.09","29.27","28.28","118.76M","-0.65%"
"05/07/2017","29.07","29.29","29.29","28.79","94.65M","-0.17%"
"04/30/2017","29.12","29.97","29.98","28.42","136.62M","-2.71%"
"04/23/2017","29.93","30.28","30.63","29.84","144.40M","-0.73%"
"04/16/2017","30.15","30.43","30.59","30.06","97.45M","-0.89%"
"04/09/2017","30.42","30.66","30.78","30.26","77.58M","-0.75%"
"04/02/2017","30.65","31.42","31.54","30.60","91.32M","-2.33%"
"03/26/2017","31.38","31.41","31.63","31.16","75.18M","-0.32%"
"03/19/2017","31.48","32.18","32.25","31.27","79.56M","-2.18%"
"03/12/2017","32.18","31.88","32.22","31.76","85.35M","0.63%"
"03/05/2017","31.98","31.59","32.04","31.48","85.72M","0.82%"
"02/26/2017","31.72","31.94","31.94","31.39","91.01M","-0.84%"
"02/19/2017","31.99","31.24","31.99","31.20","69.42M","2.14%"
"02/12/2017","31.32","30.83","31.37","30.52","118.12M","0.22%"
"02/05/2017","31.25","31.17","31.29","30.83","67.87M","0.32%"
"01/29/2017","31.15","31.67","32.06","30.92","121.67M","-1.80%"
"01/22/2017","31.72","31.31","31.94","30.88","122.53M","1.34%"
"01/15/2017","31.30","30.96","31.62","30.74","83.87M","1.20%"
"01/08/2017","30.93","31.18","31.26","30.39","105.38M","-0.87%"
"01/01/2017","31.20","32.24","32.50","31.12","107.61M","-2.86%"
"12/25/2016","32.12","32.27","32.35","32.06","51.52M","-0.46%"
"12/18/2016","32.27","31.47","32.32","31.30","82.69M","2.54%"
"12/11/2016","31.47","30.63","31.53","30.61","131.84M","3.21%"
"12/04/2016","30.49","29.23","30.77","29.17","116.41M","4.56%"
"11/27/2016","29.16","29.59","29.96","28.82","122.69M","-1.52%"
"11/20/2016","29.61","28.45","29.61","28.29","78.81M","4.41%"
"11/13/2016","28.36","27.65","28.46","27.26","106.02M","2.87%"
"11/06/2016","27.57","27.78","28.34","27.41","137.28M","0.04%"
"10/30/2016","27.56","27.65","28.09","27.41","133.85M","-0.04%"
"10/23/2016","27.57","27.57","28.19","27.39","240.36M","-2.61%"
"10/16/2016","28.31","29.53","29.88","27.91","155.53M","-4.42%"
"10/09/2016","29.62","29.40","29.89","28.86","89.58M","0.92%"
"10/02/2016","29.35","30.68","30.99","29.23","107.29M","-4.30%"
"09/25/2016","30.67","31.17","31.49","30.54","97.86M","-1.60%"
"09/18/2016","31.17","30.36","31.26","30.10","90.66M","2.67%"
"09/11/2016","30.36","29.88","30.85","29.87","143.23M","1.23%"
"09/04/2016","29.99","30.98","31.26","29.97","81.09M","-3.01%"
"08/28/2016","30.92","30.81","31.25","30.70","77.68M","0.65%"
"08/21/2016","30.72","30.90","31.18","30.62","83.66M","-0.81%"
"08/14/2016","30.97","32.63","32.71","30.73","139.25M","-5.23%"
"08/07/2016","32.68","32.60","32.84","32.31","63.05M","0.28%"
"07/31/2016","32.59","32.66","32.85","32.30","85.39M","-0.31%"
"07/24/2016","32.69","32.42","32.77","31.93","93.24M","0.40%"
"07/17/2016","32.56","32.37","32.80","31.97","93.41M","0.52%"
"07/10/2016","32.39","32.07","32.53","31.88","88.42M","0.65%"
"07/03/2016","32.18","32.85","33.14","31.49","114.19M","-1.98%"
"06/26/2016","32.83","31.18","32.89","31.18","150.72M","4.72%"
"06/19/2016","31.35","30.99","31.89","30.61","136.59M","1.92%"
"06/12/2016","30.76","30.35","30.86","30.15","106.64M","0.98%"
"06/05/2016","30.46","29.62","30.61","29.59","102.64M","2.87%"
"05/29/2016","29.61","29.47","29.66","29.13","76.54M","0.58%"
"05/22/2016","29.44","29.06","29.44","28.89","75.91M","1.38%"
"05/15/2016","29.04","29.41","29.70","28.52","110.44M","-1.79%"
"05/08/2016","29.57","29.44","29.96","29.32","80.51M","0.44%"
"05/01/2016","29.44","29.35","29.57","29.05","91.27M","0.41%"
"04/24/2016","29.32","28.72","29.38","28.49","125.45M","1.98%"
"04/17/2016","28.75","29.13","29.46","28.58","106.59M","-1.07%"
"04/10/2016","29.06","29.20","29.33","28.84","87.52M","-0.03%"
"04/03/2016","29.07","29.57","29.72","28.86","105.04M","-1.42%"
"03/27/2016","29.49","29.45","30.00","29.16","128.01M","0.44%"
"03/20/2016","29.36","29.20","29.50","28.98","81.31M","0.82%"
"03/13/2016","29.12","28.98","29.64","28.77","122.27M","0.52%"
"03/06/2016","28.97","28.55","29.11","28.40","114.84M","1.15%"
"02/28/2016","28.64","28.03","28.80","27.90","118.66M","2.14%"
"02/21/2016","28.04","27.75","28.32","27.57","109.69M","1.52%"
"02/14/2016","27.62","27.70","27.94","27.33","100.31M","0.29%"
"02/07/2016","27.54","27.64","28.03","27.12","171.86M","-1.11%"
"01/31/2016","27.85","27.22","27.97","27.03","166.20M","2.28%"
"01/24/2016","27.23","26.57","27.23","26.26","191.67M","2.60%"
"01/17/2016","26.54","25.83","26.57","25.25","161.40M","3.39%"
"01/10/2016","25.67","25.49","26.09","25.32","172.05M","1.34%"
"01/03/2016","25.33","25.74","26.20","25.23","152.60M","-2.54%"
"12/27/2015","25.99","26.14","26.42","25.97","62.31M","-0.69%"
"12/20/2015","26.17","25.62","26.37","25.49","66.99M","3.15%"
"12/13/2015","25.37","25.03","26.14","25.00","161.89M","1.28%"
"12/06/2015","25.05","25.59","25.97","24.99","142.09M","-2.76%"
"11/29/2015","25.76","25.37","25.80","24.93","131.95M","1.62%"
"11/22/2015","25.35","25.42","25.51","25.07","56.92M","-0.28%"
"11/15/2015","25.42","24.43","25.51","24.33","104.62M","4.18%"
"11/08/2015","24.40","24.89","24.92","24.40","94.77M","-2.56%"
"11/01/2015","25.04","25.44","25.51","24.82","98.17M","-1.07%"
"10/25/2015","25.31","25.49","25.49","25.02","120.12M","-0.67%"
"10/18/2015","25.48","25.40","26.23","25.17","155.11M","-0.27%"
"10/11/2015","25.55","25.07","25.57","24.97","112.44M","2.08%"
"10/04/2015","25.03","24.91","25.31","24.82","113.45M","1.54%"
"09/27/2015","24.65","24.36","24.70","24.05","163.85M","0.98%"
"09/20/2015","24.41","24.58","24.69","24.13","112.97M","-0.69%"
"09/13/2015","24.58","24.72","25.03","24.48","146.94M","-0.53%"
"09/06/2015","24.71","24.88","25.30","24.58","84.64M","0.49%"
"08/30/2015","24.59","25.07","25.13","24.29","131.58M","-2.19%"
"08/23/2015","25.14","24.30","25.29","23.39","244.28M","-0.28%"
"08/16/2015","25.21","25.65","26.05","25.21","142.73M","-1.94%"
"08/09/2015","25.71","25.90","26.40","25.26","185.06M","-0.46%"
"08/02/2015","25.83","26.39","26.45","25.64","137.13M","-1.52%"
"07/26/2015","26.23","25.84","26.42","25.69","202.30M","1.27%"
"07/19/2015","25.90","26.46","26.50","25.57","226.19M","-2.04%"
"07/12/2015","26.44","26.24","26.61","26.17","121.34M","1.03%"
"07/05/2015","26.17","26.88","27.07","25.93","148.45M","-3.00%"
"06/28/2015","26.98","27.09","27.36","26.64","119.62M","-1.10%"
"06/21/2015","27.28","26.51","27.53","26.43","204.59M","3.26%"
"06/14/2015","26.42","26.08","26.51","25.87","157.65M","0.96%"
"06/07/2015","26.17","26.05","26.42","26.05","137.54M","0.23%"
"05/31/2015","26.11","26.08","26.79","25.86","179.79M","0.12%"
"05/24/2015","26.08","26.13","26.50","25.87","126.77M","-0.50%"
"05/17/2015","26.21","25.89","26.60","25.80","193.09M","1.08%"
"05/10/2015","25.93","25.41","25.97","24.95","149.68M","1.93%"
"05/03/2015","25.44","25.99","26.21","24.98","134.14M","-2.12%"
"04/26/2015","25.99","25.71","26.60","25.71","177.74M","1.21%"
"04/19/2015","25.68","24.66","25.98","24.58","207.23M","4.60%"
"04/12/2015","24.55","24.74","24.97","24.45","108.17M","-0.81%"
"04/05/2015","24.75","25.03","25.26","24.50","104.50M","-1.08%"
"03/29/2015","25.02","24.78","25.09","24.57","91.44M","1.17%"
"03/22/2015","24.73","25.20","25.43","24.63","124.75M","-1.43%"
"03/15/2015","25.09","24.76","25.37","24.68","150.85M","1.41%"
"03/08/2015","24.74","25.26","25.37","24.56","134.78M","-2.14%"
"03/01/2015","25.28","25.96","26.17","25.20","119.52M","-3.14%"
"02/22/2015","26.10","25.65","26.12","25.37","103.66M","1.40%"
"02/15/2015","25.74","26.13","26.23","25.54","76.55M","-1.64%"
"02/08/2015","26.17","26.21","26.48","25.86","107.84M","-0.61%"
"02/01/2015","26.33","25.15","26.47","24.77","155.57M","5.91%"
"01/25/2015","24.86","25.16","25.40","24.48","192.54M","-1.35%"
"01/18/2015","25.20","25.58","25.85","25.14","115.31M","-1.25%"
"01/11/2015","25.52","25.37","25.62","24.95","129.85M","1.19%"
"01/04/2015","25.22","25.58","25.62","24.72","135.98M","-1.41%"
