"Date","Price","Open","High","Low","Vol.","Change %"
"01/05/2020","55.53","54.65","55.93","54.15","64.06M","1.54%"
"12/29/2019","54.69","55.18","55.43","54.09","36.87M","-1.19%"
"12/22/2019","55.35","55.00","55.44","54.64","25.78M","0.69%"
"12/15/2019","54.97","54.69","55.20","53.88","72.89M","1.01%"
"12/08/2019","54.42","54.30","54.55","53.66","56.10M","0.00%"
"12/01/2019","54.42","53.32","54.50","52.85","64.57M","1.91%"
"11/24/2019","53.40","53.28","54.10","52.77","41.02M","0.70%"
"11/17/2019","53.03","52.68","53.44","52.67","55.40M","0.68%"
"11/10/2019","52.67","52.33","52.68","51.58","51.04M","0.88%"
"11/03/2019","52.21","53.96","54.00","51.96","68.96M","-3.14%"
"10/27/2019","53.90","53.74","54.74","53.16","49.36M","0.28%"
"10/20/2019","53.75","54.45","54.82","53.67","52.00M","-1.88%"
"10/13/2019","54.78","53.49","55.39","53.13","59.07M","2.78%"
"10/06/2019","53.30","54.33","54.36","53.19","45.32M","-2.27%"
"09/29/2019","54.54","54.15","54.78","52.82","63.99M","0.42%"
"09/22/2019","54.31","53.91","54.63","53.88","46.66M","0.74%"
"09/15/2019","53.91","54.10","54.70","53.63","59.80M","-0.65%"
"09/08/2019","54.26","55.03","55.31","53.85","56.44M","-1.76%"
"09/01/2019","55.23","54.98","55.92","54.76","46.50M","0.35%"
"08/25/2019","55.04","54.00","55.34","53.73","50.83M","2.42%"
"08/18/2019","53.74","54.44","54.78","53.39","51.63M","-1.23%"
"08/11/2019","54.41","53.28","54.49","52.87","59.02M","1.85%"
"08/04/2019","53.42","52.39","53.90","51.40","77.89M","2.08%"
"07/28/2019","52.33","54.17","54.30","51.91","69.91M","-3.40%"
"07/21/2019","54.17","51.52","54.82","51.13","91.73M","5.41%"
"07/14/2019","51.39","52.28","52.47","51.37","43.54M","-1.40%"
"07/07/2019","52.12","52.20","52.33","51.43","45.43M","0.02%"
"06/30/2019","52.11","51.07","52.33","50.78","39.72M","2.34%"
"06/23/2019","50.92","51.74","52.20","50.52","63.42M","-1.22%"
"06/16/2019","51.55","51.25","51.89","50.47","62.88M","0.47%"
"06/09/2019","51.31","51.54","52.13","50.78","49.79M","-0.35%"
"06/02/2019","51.49","49.16","52.19","49.02","72.50M","4.80%"
"05/26/2019","49.13","49.60","49.67","48.41","51.61M","-0.97%"
"05/19/2019","49.61","49.04","49.90","48.44","59.58M","0.83%"
"05/12/2019","49.20","47.91","49.66","47.73","69.21M","2.10%"
"05/05/2019","48.19","48.33","48.61","47.07","51.53M","-1.09%"
"04/28/2019","48.72","48.17","49.18","48.11","54.00M","0.95%"
"04/21/2019","48.26","47.40","48.72","47.01","72.76M","1.64%"
"04/14/2019","47.48","46.88","47.58","46.70","45.08M","1.58%"
"04/07/2019","46.74","46.54","47.00","46.26","44.17M","0.58%"
"03/31/2019","46.47","46.99","47.16","46.03","48.37M","-0.83%"
"03/24/2019","46.86","45.86","46.92","45.79","61.81M","2.02%"
"03/17/2019","45.93","45.43","46.10","45.18","91.47M","1.39%"
"03/10/2019","45.30","45.14","46.34","45.10","123.46M","1.03%"
"03/03/2019","44.84","45.53","45.78","44.61","70.93M","-1.19%"
"02/24/2019","45.38","45.44","45.64","44.42","100.89M","0.22%"
"02/17/2019","45.28","45.32","45.95","44.77","100.82M","0.09%"
"02/10/2019","45.24","49.57","49.94","45.20","127.71M","-8.61%"
"02/03/2019","49.50","48.70","49.50","48.54","56.31M","1.64%"
"01/27/2019","48.70","47.22","48.78","46.94","86.23M","2.81%"
"01/20/2019","47.37","47.70","48.29","47.20","46.10M","-0.50%"
"01/13/2019","47.61","47.25","47.69","46.81","64.57M","0.57%"
"01/06/2019","47.34","47.57","47.75","46.34","73.65M","-0.48%"
"12/30/2018","47.57","47.49","47.57","46.53","49.91M","0.78%"
"12/23/2018","47.20","47.62","48.01","45.66","55.26M","-0.78%"
"12/16/2018","47.57","49.34","49.53","47.10","104.76M","-3.59%"
"12/09/2018","49.34","49.45","50.02","48.47","70.33M","0.51%"
"12/02/2018","49.09","49.87","50.51","48.66","67.17M","-2.60%"
"11/25/2018","50.40","49.01","50.48","48.67","66.99M","2.82%"
"11/18/2018","49.02","50.31","50.84","48.55","48.18M","-2.29%"
"11/11/2018","50.17","49.61","50.25","49.27","65.38M","0.99%"
"11/04/2018","49.68","48.00","49.89","47.92","65.32M","3.50%"
"10/28/2018","48.00","46.15","48.15","46.04","101.22M","4.53%"
"10/21/2018","45.92","46.37","47.39","45.43","89.07M","-0.88%"
"10/14/2018","46.33","44.64","46.49","44.59","59.81M","3.69%"
"10/07/2018","44.68","45.99","46.70","44.25","64.65M","-2.62%"
"09/30/2018","45.88","46.17","46.55","45.42","45.69M","-0.67%"
