"Date","Price","Open","High","Low","Vol.","Change %"
"10/08/2017","28.87","26.50","28.98","26.47","238.33M","9.65%"
"10/01/2017","26.33","25.97","26.60","25.83","99.61M","1.07%"
"09/24/2017","26.05","26.31","26.70","25.99","130.27M","-1.74%"
"09/17/2017","26.51","26.74","27.04","26.41","95.56M","-1.05%"
"09/10/2017","26.79","26.38","26.92","26.22","126.26M","1.90%"
"09/03/2017","26.29","25.98","26.92","25.91","111.94M","0.65%"
"08/27/2017","26.12","26.14","26.37","25.83","110.36M","-0.34%"
"08/20/2017","26.21","26.37","26.96","25.95","158.97M","-0.87%"
"08/13/2017","26.44","26.86","27.15","26.11","160.32M","-1.34%"
"08/06/2017","26.80","26.86","27.33","26.79","106.27M","-0.11%"
"07/30/2017","26.83","26.61","27.25","26.56","113.25M","0.86%"
"07/23/2017","26.60","25.34","26.65","25.34","115.91M","4.81%"
"07/16/2017","25.38","25.43","25.62","25.18","91.75M","-0.28%"
"07/09/2017","25.45","25.05","25.52","24.38","136.84M","1.35%"
"07/02/2017","25.11","25.28","25.45","25.02","67.07M","-0.48%"
